session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
3gnqpasm,84,4eocyae4,595,impact_beliefs,Donation,1623156954,46,0,0
3gnqpasm,84,4eocyae4,608,impact_beliefs,Donation,1623156956,47,0,0
3gnqpasm,84,4eocyae4,621,impact_beliefs,Donation,1623156960,48,0,0
3gnqpasm,84,4eocyae4,634,impact_beliefs,Donation,1623156962,49,0,0
3gnqpasm,84,4eocyae4,647,impact_beliefs,Donation,1623156965,50,0,0
3gnqpasm,85,9ajo0oaz,746,carbon_footprint,Results,1623156965,1,0,0
3gnqpasm,84,4eocyae4,660,impact_beliefs,Donation,1623156968,51,0,0
3gnqpasm,91,17p4vgre,22,impact_beliefs,Belief,1623156970,2,0,0
3gnqpasm,84,4eocyae4,673,impact_beliefs,Donation,1623156970,52,0,0
3gnqpasm,84,4eocyae4,686,impact_beliefs,Donation,1623156973,53,0,0
3gnqpasm,84,4eocyae4,699,impact_beliefs,Donation,1623156975,54,0,0
3gnqpasm,84,4eocyae4,712,impact_beliefs,Donation,1623156978,55,0,0
3gnqpasm,84,4eocyae4,725,impact_beliefs,Donation,1623156981,56,0,0
3gnqpasm,90,y10b4vf8,20,impact_beliefs,TrialBelief3,1623156982,2,1,0
3gnqpasm,84,4eocyae4,738,impact_beliefs,Donation,1623156986,57,0,0
3gnqpasm,90,y10b4vf8,21,impact_beliefs,Introbelief,1623156986,2,0,0
3gnqpasm,91,17p4vgre,35,impact_beliefs,Belief,1623157000,3,0,0
3gnqpasm,93,s8ucd7lo,3,impact_beliefs,Instructions,1623157004,1,0,0
3gnqpasm,90,y10b4vf8,22,impact_beliefs,Belief,1623157012,2,0,0
3gnqpasm,83,zi3wv2h7,743,carbon_footprint,Mobility,1623157015,1,0,0
3gnqpasm,92,72plnra5,16,impact_beliefs,Instructions,1623157016,2,0,0
3gnqpasm,86,cewphipk,743,carbon_footprint,Mobility,1623157017,1,0,0
3gnqpasm,91,17p4vgre,48,impact_beliefs,Belief,1623157027,4,0,0
3gnqpasm,90,y10b4vf8,35,impact_beliefs,Belief,1623157037,3,0,0
3gnqpasm,92,72plnra5,18,impact_beliefs,TrialBelief1,1623157040,2,0,0
3gnqpasm,91,17p4vgre,61,impact_beliefs,Belief,1623157055,5,0,0
3gnqpasm,86,cewphipk,744,carbon_footprint,Food,1623157060,1,0,0
3gnqpasm,83,zi3wv2h7,744,carbon_footprint,Food,1623157062,1,0,0
3gnqpasm,90,y10b4vf8,48,impact_beliefs,Belief,1623157064,4,0,0
3gnqpasm,92,72plnra5,19,impact_beliefs,TrialBelief2,1623157064,2,0,0
3gnqpasm,86,cewphipk,745,carbon_footprint,Miscellaneous,1623157074,1,0,0
3gnqpasm,86,cewphipk,746,carbon_footprint,Results,1623157082,1,0,0
3gnqpasm,91,17p4vgre,74,impact_beliefs,Belief,1623157083,6,0,0
3gnqpasm,83,zi3wv2h7,745,carbon_footprint,Miscellaneous,1623157087,1,0,0
3gnqpasm,90,y10b4vf8,61,impact_beliefs,Belief,1623157095,5,0,0
3gnqpasm,83,zi3wv2h7,746,carbon_footprint,Results,1623157102,1,0,0
3gnqpasm,91,17p4vgre,87,impact_beliefs,Belief,1623157115,7,0,0
3gnqpasm,90,y10b4vf8,74,impact_beliefs,Belief,1623157119,6,0,0
3gnqpasm,91,17p4vgre,100,impact_beliefs,Belief,1623157143,8,0,0
3gnqpasm,90,y10b4vf8,87,impact_beliefs,Belief,1623157150,7,0,0
3gnqpasm,84,4eocyae4,739,impact_beliefs,CarbonBelief,1623157152,57,0,0
3gnqpasm,91,17p4vgre,113,impact_beliefs,Belief,1623157176,9,0,0
3gnqpasm,90,y10b4vf8,100,impact_beliefs,Belief,1623157181,8,0,0
3gnqpasm,84,4eocyae4,740,impact_beliefs,CostBelief,1623157192,57,0,0
3gnqpasm,91,17p4vgre,126,impact_beliefs,Belief,1623157202,10,0,0
3gnqpasm,90,y10b4vf8,113,impact_beliefs,Belief,1623157207,9,0,0
3gnqpasm,90,y10b4vf8,126,impact_beliefs,Belief,1623157232,10,0,0
3gnqpasm,91,17p4vgre,139,impact_beliefs,Belief,1623157232,11,0,0
3gnqpasm,93,s8ucd7lo,4,impact_beliefs,Sliders,1623157235,1,0,0
3gnqpasm,84,4eocyae4,741,impact_beliefs,Questionnaire,1623157244,57,0,0
3gnqpasm,90,y10b4vf8,139,impact_beliefs,Belief,1623157257,11,0,0
3gnqpasm,91,17p4vgre,152,impact_beliefs,Belief,1623157259,12,0,0
3gnqpasm,84,4eocyae4,742,carbon_footprint,Energy,1623157267,1,0,0
3gnqpasm,90,y10b4vf8,152,impact_beliefs,Belief,1623157282,12,0,0
3gnqpasm,91,17p4vgre,165,impact_beliefs,Belief,1623157290,13,0,0
3gnqpasm,90,y10b4vf8,165,impact_beliefs,Belief,1623157312,13,0,0
3gnqpasm,91,17p4vgre,178,impact_beliefs,Belief,1623157316,14,0,0
3gnqpasm,90,y10b4vf8,178,impact_beliefs,Belief,1623157339,14,0,0
3gnqpasm,91,17p4vgre,191,impact_beliefs,Belief,1623157342,15,0,0
3gnqpasm,84,4eocyae4,743,carbon_footprint,Mobility,1623157348,1,0,0
3gnqpasm,90,y10b4vf8,191,impact_beliefs,Belief,1623157364,15,0,0
3gnqpasm,94,plbl1dps,1,impact_beliefs,IntroWelcome,1623157378,1,0,0
3gnqpasm,84,4eocyae4,744,carbon_footprint,Food,1623157381,1,0,0
3gnqpasm,93,s8ucd7lo,16,impact_beliefs,Instructions,1623157388,2,0,0
3gnqpasm,84,4eocyae4,745,carbon_footprint,Miscellaneous,1623157397,1,0,0
3gnqpasm,93,s8ucd7lo,18,impact_beliefs,TrialBelief1,1623157413,2,0,0
3gnqpasm,93,s8ucd7lo,19,impact_beliefs,TrialBelief2,1623157436,2,0,0
3gnqpasm,84,4eocyae4,746,carbon_footprint,Results,1623157441,1,0,0
3gnqpasm,91,17p4vgre,198,impact_beliefs,Instructions,1623157449,16,0,0
3gnqpasm,93,s8ucd7lo,20,impact_beliefs,TrialBelief3,1623157460,2,0,0
3gnqpasm,93,s8ucd7lo,21,impact_beliefs,Introbelief,1623157472,2,0,0
3gnqpasm,90,y10b4vf8,198,impact_beliefs,Instructions,1623157480,16,0,0
3gnqpasm,94,plbl1dps,3,impact_beliefs,Instructions,1623157488,1,0,0
3gnqpasm,91,17p4vgre,205,impact_beliefs,Donation,1623157495,16,0,0
3gnqpasm,93,s8ucd7lo,22,impact_beliefs,Belief,1623157496,2,0,0
3gnqpasm,91,17p4vgre,218,impact_beliefs,Donation,1623157506,17,0,0
3gnqpasm,91,17p4vgre,231,impact_beliefs,Donation,1623157517,18,0,0
3gnqpasm,93,s8ucd7lo,35,impact_beliefs,Belief,1623157520,3,0,0
3gnqpasm,90,y10b4vf8,205,impact_beliefs,Donation,1623157525,16,0,0
3gnqpasm,90,y10b4vf8,218,impact_beliefs,Donation,1623157529,17,0,0
3gnqpasm,91,17p4vgre,244,impact_beliefs,Donation,1623157529,19,0,0
3gnqpasm,90,y10b4vf8,231,impact_beliefs,Donation,1623157535,18,0,0
3gnqpasm,90,y10b4vf8,244,impact_beliefs,Donation,1623157538,19,0,0
3gnqpasm,91,17p4vgre,257,impact_beliefs,Donation,1623157540,20,0,0
3gnqpasm,90,y10b4vf8,257,impact_beliefs,Donation,1623157541,20,0,0
3gnqpasm,93,s8ucd7lo,48,impact_beliefs,Belief,1623157546,4,0,0
3gnqpasm,90,y10b4vf8,270,impact_beliefs,Donation,1623157546,21,0,0
3gnqpasm,90,y10b4vf8,283,impact_beliefs,Donation,1623157549,22,0,0
3gnqpasm,91,17p4vgre,270,impact_beliefs,Donation,1623157552,21,0,0
3gnqpasm,90,y10b4vf8,296,impact_beliefs,Donation,1623157552,23,0,0
3gnqpasm,90,y10b4vf8,309,impact_beliefs,Donation,1623157555,24,0,0
3gnqpasm,90,y10b4vf8,322,impact_beliefs,Donation,1623157557,25,0,0
3gnqpasm,90,y10b4vf8,335,impact_beliefs,Donation,1623157559,26,0,0
3gnqpasm,91,17p4vgre,283,impact_beliefs,Donation,1623157560,22,0,0
3gnqpasm,90,y10b4vf8,348,impact_beliefs,Donation,1623157560,27,0,0
3gnqpasm,90,y10b4vf8,361,impact_beliefs,Donation,1623157562,28,0,0
3gnqpasm,90,y10b4vf8,374,impact_beliefs,Donation,1623157563,29,0,0
3gnqpasm,91,17p4vgre,296,impact_beliefs,Donation,1623157567,23,0,0
3gnqpasm,93,s8ucd7lo,61,impact_beliefs,Belief,1623157570,5,0,0
3gnqpasm,91,17p4vgre,309,impact_beliefs,Donation,1623157576,24,0,0
3gnqpasm,91,17p4vgre,322,impact_beliefs,Donation,1623157584,25,0,0
3gnqpasm,91,17p4vgre,335,impact_beliefs,Donation,1623157590,26,0,0
3gnqpasm,93,s8ucd7lo,74,impact_beliefs,Belief,1623157593,6,0,0
3gnqpasm,90,y10b4vf8,380,impact_beliefs,Instructions,1623157597,30,0,0
3gnqpasm,91,17p4vgre,348,impact_beliefs,Donation,1623157599,27,0,0
3gnqpasm,91,17p4vgre,361,impact_beliefs,Donation,1623157605,28,0,0
3gnqpasm,91,17p4vgre,374,impact_beliefs,Donation,1623157610,29,0,0
3gnqpasm,93,s8ucd7lo,87,impact_beliefs,Belief,1623157617,7,0,0
3gnqpasm,90,y10b4vf8,386,impact_beliefs,Belief,1623157621,30,0,0
3gnqpasm,91,17p4vgre,380,impact_beliefs,Instructions,1623157637,30,0,0
3gnqpasm,93,s8ucd7lo,100,impact_beliefs,Belief,1623157643,8,0,0
3gnqpasm,90,y10b4vf8,399,impact_beliefs,Belief,1623157647,31,0,0
3gnqpasm,91,17p4vgre,386,impact_beliefs,Belief,1623157668,30,0,0
3gnqpasm,93,s8ucd7lo,113,impact_beliefs,Belief,1623157668,9,0,0
3gnqpasm,90,y10b4vf8,412,impact_beliefs,Belief,1623157671,32,0,0
3gnqpasm,62,ki3f14ln,1,impact_beliefs,IntroWelcome,1623157682,1,0,0
3gnqpasm,93,s8ucd7lo,126,impact_beliefs,Belief,1623157692,10,0,0
3gnqpasm,91,17p4vgre,399,impact_beliefs,Belief,1623157697,31,0,0
3gnqpasm,90,y10b4vf8,425,impact_beliefs,Belief,1623157700,33,0,0
3gnqpasm,93,s8ucd7lo,139,impact_beliefs,Belief,1623157717,11,0,0
3gnqpasm,91,17p4vgre,412,impact_beliefs,Belief,1623157724,32,0,0
3gnqpasm,90,y10b4vf8,438,impact_beliefs,Belief,1623157728,34,0,0
3gnqpasm,93,s8ucd7lo,152,impact_beliefs,Belief,1623157741,12,0,0
3gnqpasm,91,17p4vgre,425,impact_beliefs,Belief,1623157749,33,0,0
3gnqpasm,90,y10b4vf8,451,impact_beliefs,Belief,1623157756,35,0,0
3gnqpasm,93,s8ucd7lo,165,impact_beliefs,Belief,1623157765,13,0,0
3gnqpasm,91,17p4vgre,438,impact_beliefs,Belief,1623157777,34,0,0
3gnqpasm,90,y10b4vf8,464,impact_beliefs,Belief,1623157781,36,0,0
3gnqpasm,93,s8ucd7lo,178,impact_beliefs,Belief,1623157790,14,0,0
3gnqpasm,91,17p4vgre,451,impact_beliefs,Belief,1623157807,35,0,0
3gnqpasm,90,y10b4vf8,477,impact_beliefs,Belief,1623157810,37,0,0
3gnqpasm,93,s8ucd7lo,191,impact_beliefs,Belief,1623157816,15,0,0
3gnqpasm,90,y10b4vf8,490,impact_beliefs,Belief,1623157838,38,0,0
3gnqpasm,91,17p4vgre,464,impact_beliefs,Belief,1623157841,36,0,0
3gnqpasm,90,y10b4vf8,503,impact_beliefs,Belief,1623157862,39,0,0
3gnqpasm,91,17p4vgre,477,impact_beliefs,Belief,1623157867,37,0,0
3gnqpasm,94,plbl1dps,4,impact_beliefs,Sliders,1623157874,1,0,0
3gnqpasm,62,ki3f14ln,3,impact_beliefs,Instructions,1623157885,1,0,0
3gnqpasm,90,y10b4vf8,516,impact_beliefs,Belief,1623157892,40,0,0
3gnqpasm,91,17p4vgre,490,impact_beliefs,Belief,1623157893,38,0,0
3gnqpasm,91,17p4vgre,503,impact_beliefs,Belief,1623157918,39,0,0
3gnqpasm,90,y10b4vf8,529,impact_beliefs,Belief,1623157920,41,0,0
3gnqpasm,91,17p4vgre,516,impact_beliefs,Belief,1623157943,40,0,0
3gnqpasm,90,y10b4vf8,542,impact_beliefs,Belief,1623157948,42,0,0
3gnqpasm,91,17p4vgre,529,impact_beliefs,Belief,1623157968,41,0,0
3gnqpasm,93,s8ucd7lo,198,impact_beliefs,Instructions,1623157969,16,0,0
3gnqpasm,90,y10b4vf8,555,impact_beliefs,Belief,1623157980,43,0,0
3gnqpasm,93,s8ucd7lo,205,impact_beliefs,Donation,1623157991,16,0,0
3gnqpasm,91,17p4vgre,542,impact_beliefs,Belief,1623157994,42,0,0
3gnqpasm,93,s8ucd7lo,218,impact_beliefs,Donation,1623157997,17,0,0
3gnqpasm,90,y10b4vf8,562,impact_beliefs,Instructions,1623157998,44,0,0
3gnqpasm,90,y10b4vf8,569,impact_beliefs,Donation,1623158002,44,0,0
3gnqpasm,93,s8ucd7lo,231,impact_beliefs,Donation,1623158003,18,0,0
3gnqpasm,90,y10b4vf8,582,impact_beliefs,Donation,1623158003,45,0,0
3gnqpasm,90,y10b4vf8,595,impact_beliefs,Donation,1623158006,46,0,0
3gnqpasm,93,s8ucd7lo,244,impact_beliefs,Donation,1623158007,19,0,0
3gnqpasm,90,y10b4vf8,608,impact_beliefs,Donation,1623158008,47,0,0
3gnqpasm,90,y10b4vf8,621,impact_beliefs,Donation,1623158009,48,0,0
3gnqpasm,90,y10b4vf8,634,impact_beliefs,Donation,1623158010,49,0,0
3gnqpasm,90,y10b4vf8,647,impact_beliefs,Donation,1623158012,50,0,0
3gnqpasm,90,y10b4vf8,660,impact_beliefs,Donation,1623158013,51,0,0
3gnqpasm,90,y10b4vf8,673,impact_beliefs,Donation,1623158015,52,0,0
3gnqpasm,90,y10b4vf8,686,impact_beliefs,Donation,1623158016,53,0,0
3gnqpasm,90,y10b4vf8,699,impact_beliefs,Donation,1623158018,54,0,0
3gnqpasm,90,y10b4vf8,712,impact_beliefs,Donation,1623158019,55,0,0
3gnqpasm,91,17p4vgre,555,impact_beliefs,Belief,1623158020,43,0,0
3gnqpasm,90,y10b4vf8,725,impact_beliefs,Donation,1623158020,56,0,0
3gnqpasm,90,y10b4vf8,738,impact_beliefs,Donation,1623158021,57,0,0
3gnqpasm,93,s8ucd7lo,257,impact_beliefs,Donation,1623158028,20,0,0
3gnqpasm,93,s8ucd7lo,270,impact_beliefs,Donation,1623158033,21,0,0
3gnqpasm,93,s8ucd7lo,283,impact_beliefs,Donation,1623158036,22,0,0
3gnqpasm,94,plbl1dps,16,impact_beliefs,Instructions,1623158040,2,0,0
3gnqpasm,91,17p4vgre,562,impact_beliefs,Instructions,1623158041,44,0,0
3gnqpasm,93,s8ucd7lo,296,impact_beliefs,Donation,1623158044,23,0,0
3gnqpasm,93,s8ucd7lo,309,impact_beliefs,Donation,1623158052,24,0,0
3gnqpasm,93,s8ucd7lo,322,impact_beliefs,Donation,1623158055,25,0,0
3gnqpasm,91,17p4vgre,569,impact_beliefs,Donation,1623158058,44,0,0
3gnqpasm,93,s8ucd7lo,335,impact_beliefs,Donation,1623158064,26,0,0
3gnqpasm,91,17p4vgre,582,impact_beliefs,Donation,1623158065,45,0,0
3gnqpasm,94,plbl1dps,18,impact_beliefs,TrialBelief1,1623158066,2,0,0
3gnqpasm,93,s8ucd7lo,348,impact_beliefs,Donation,1623158069,27,0,0
3gnqpasm,91,17p4vgre,595,impact_beliefs,Donation,1623158072,46,0,0
3gnqpasm,93,s8ucd7lo,361,impact_beliefs,Donation,1623158073,28,0,0
3gnqpasm,91,17p4vgre,608,impact_beliefs,Donation,1623158077,47,0,0
3gnqpasm,93,s8ucd7lo,374,impact_beliefs,Donation,1623158080,29,0,0
3gnqpasm,91,17p4vgre,621,impact_beliefs,Donation,1623158082,48,0,0
3gnqpasm,91,17p4vgre,634,impact_beliefs,Donation,1623158088,49,0,0
3gnqpasm,94,plbl1dps,19,impact_beliefs,TrialBelief2,1623158093,2,0,0
3gnqpasm,91,17p4vgre,647,impact_beliefs,Donation,1623158094,50,0,0
3gnqpasm,91,17p4vgre,660,impact_beliefs,Donation,1623158102,51,0,0
3gnqpasm,91,17p4vgre,673,impact_beliefs,Donation,1623158108,52,0,0
3gnqpasm,91,17p4vgre,686,impact_beliefs,Donation,1623158115,53,0,0
3gnqpasm,91,17p4vgre,699,impact_beliefs,Donation,1623158120,54,0,0
3gnqpasm,93,s8ucd7lo,380,impact_beliefs,Instructions,1623158120,30,0,0
3gnqpasm,94,plbl1dps,20,impact_beliefs,TrialBelief3,1623158121,2,0,0
3gnqpasm,91,17p4vgre,712,impact_beliefs,Donation,1623158126,55,0,0
3gnqpasm,94,plbl1dps,21,impact_beliefs,Introbelief,1623158128,2,0,0
3gnqpasm,91,17p4vgre,725,impact_beliefs,Donation,1623158130,56,0,0
3gnqpasm,62,ki3f14ln,4,impact_beliefs,Sliders,1623158132,1,0,0
3gnqpasm,91,17p4vgre,738,impact_beliefs,Donation,1623158134,57,0,0
3gnqpasm,93,s8ucd7lo,386,impact_beliefs,Belief,1623158144,30,0,0
3gnqpasm,94,plbl1dps,22,impact_beliefs,Belief,1623158153,2,0,0
3gnqpasm,93,s8ucd7lo,399,impact_beliefs,Belief,1623158172,31,0,0
3gnqpasm,94,plbl1dps,35,impact_beliefs,Belief,1623158181,3,0,0
3gnqpasm,90,y10b4vf8,739,impact_beliefs,CarbonBelief,1623158188,57,0,0
3gnqpasm,93,s8ucd7lo,412,impact_beliefs,Belief,1623158197,32,0,0
3gnqpasm,94,plbl1dps,48,impact_beliefs,Belief,1623158206,4,0,0
3gnqpasm,93,s8ucd7lo,425,impact_beliefs,Belief,1623158220,33,0,0
3gnqpasm,94,plbl1dps,61,impact_beliefs,Belief,1623158232,5,0,0
3gnqpasm,90,y10b4vf8,740,impact_beliefs,CostBelief,1623158238,57,0,0
3gnqpasm,93,s8ucd7lo,438,impact_beliefs,Belief,1623158245,34,0,0
3gnqpasm,94,plbl1dps,74,impact_beliefs,Belief,1623158258,6,0,0
3gnqpasm,93,s8ucd7lo,451,impact_beliefs,Belief,1623158268,35,0,0
3gnqpasm,94,plbl1dps,87,impact_beliefs,Belief,1623158283,7,0,0
3gnqpasm,93,s8ucd7lo,464,impact_beliefs,Belief,1623158292,36,0,0
3gnqpasm,94,plbl1dps,100,impact_beliefs,Belief,1623158309,8,0,0
3gnqpasm,90,y10b4vf8,741,impact_beliefs,Questionnaire,1623158312,57,0,0
3gnqpasm,93,s8ucd7lo,477,impact_beliefs,Belief,1623158316,37,0,0
3gnqpasm,94,plbl1dps,113,impact_beliefs,Belief,1623158334,9,0,0
3gnqpasm,93,s8ucd7lo,490,impact_beliefs,Belief,1623158341,38,0,0
3gnqpasm,94,plbl1dps,126,impact_beliefs,Belief,1623158360,10,0,0
3gnqpasm,93,s8ucd7lo,503,impact_beliefs,Belief,1623158365,39,0,0
3gnqpasm,90,y10b4vf8,742,carbon_footprint,Energy,1623158365,1,0,0
3gnqpasm,94,plbl1dps,139,impact_beliefs,Belief,1623158385,11,0,0
3gnqpasm,93,s8ucd7lo,516,impact_beliefs,Belief,1623158392,40,0,0
3gnqpasm,94,plbl1dps,152,impact_beliefs,Belief,1623158412,12,0,0
3gnqpasm,93,s8ucd7lo,529,impact_beliefs,Belief,1623158417,41,0,0
3gnqpasm,90,y10b4vf8,743,carbon_footprint,Mobility,1623158419,1,0,0
3gnqpasm,94,plbl1dps,165,impact_beliefs,Belief,1623158439,13,0,0
3gnqpasm,93,s8ucd7lo,542,impact_beliefs,Belief,1623158441,42,0,0
3gnqpasm,90,y10b4vf8,744,carbon_footprint,Food,1623158462,1,0,0
3gnqpasm,94,plbl1dps,178,impact_beliefs,Belief,1623158465,14,0,0
3gnqpasm,93,s8ucd7lo,555,impact_beliefs,Belief,1623158467,43,0,0
3gnqpasm,91,17p4vgre,739,impact_beliefs,CarbonBelief,1623158475,57,0,0
3gnqpasm,90,y10b4vf8,745,carbon_footprint,Miscellaneous,1623158476,1,0,0
3gnqpasm,93,s8ucd7lo,562,impact_beliefs,Instructions,1623158478,44,0,0
3gnqpasm,93,s8ucd7lo,569,impact_beliefs,Donation,1623158490,44,0,0
3gnqpasm,94,plbl1dps,191,impact_beliefs,Belief,1623158491,15,0,0
3gnqpasm,93,s8ucd7lo,582,impact_beliefs,Donation,1623158494,45,0,0
3gnqpasm,93,s8ucd7lo,595,impact_beliefs,Donation,1623158499,46,0,0
3gnqpasm,93,s8ucd7lo,608,impact_beliefs,Donation,1623158503,47,0,0
3gnqpasm,93,s8ucd7lo,621,impact_beliefs,Donation,1623158507,48,0,0
3gnqpasm,93,s8ucd7lo,634,impact_beliefs,Donation,1623158510,49,0,0
3gnqpasm,93,s8ucd7lo,647,impact_beliefs,Donation,1623158512,50,0,0
3gnqpasm,93,s8ucd7lo,660,impact_beliefs,Donation,1623158516,51,0,0
3gnqpasm,93,s8ucd7lo,673,impact_beliefs,Donation,1623158520,52,0,0
3gnqpasm,93,s8ucd7lo,686,impact_beliefs,Donation,1623158523,53,0,0
3gnqpasm,93,s8ucd7lo,699,impact_beliefs,Donation,1623158526,54,0,0
3gnqpasm,91,17p4vgre,740,impact_beliefs,CostBelief,1623158530,57,0,0
3gnqpasm,93,s8ucd7lo,712,impact_beliefs,Donation,1623158531,55,0,0
3gnqpasm,93,s8ucd7lo,725,impact_beliefs,Donation,1623158534,56,0,0
3gnqpasm,90,y10b4vf8,746,carbon_footprint,Results,1623158538,1,0,0
3gnqpasm,93,s8ucd7lo,738,impact_beliefs,Donation,1623158539,57,0,0
3gnqpasm,91,17p4vgre,741,impact_beliefs,Questionnaire,1623158605,57,0,0
3gnqpasm,93,s8ucd7lo,739,impact_beliefs,CarbonBelief,1623158617,57,0,0
3gnqpasm,94,plbl1dps,198,impact_beliefs,Instructions,1623158648,16,0,0
3gnqpasm,93,s8ucd7lo,740,impact_beliefs,CostBelief,1623158655,57,0,0
3gnqpasm,91,17p4vgre,742,carbon_footprint,Energy,1623158655,1,0,0
3gnqpasm,94,plbl1dps,205,impact_beliefs,Donation,1623158679,16,0,0
3gnqpasm,93,s8ucd7lo,741,impact_beliefs,Questionnaire,1623158690,57,0,0
3gnqpasm,94,plbl1dps,218,impact_beliefs,Donation,1623158696,17,0,0
3gnqpasm,91,17p4vgre,743,carbon_footprint,Mobility,1623158701,1,0,0
3gnqpasm,94,plbl1dps,231,impact_beliefs,Donation,1623158702,18,0,0
3gnqpasm,94,plbl1dps,244,impact_beliefs,Donation,1623158710,19,0,0
3gnqpasm,94,plbl1dps,257,impact_beliefs,Donation,1623158714,20,0,0
3gnqpasm,94,plbl1dps,270,impact_beliefs,Donation,1623158720,21,0,0
3gnqpasm,93,s8ucd7lo,742,carbon_footprint,Energy,1623158720,1,0,0
3gnqpasm,94,plbl1dps,283,impact_beliefs,Donation,1623158724,22,0,0
3gnqpasm,94,plbl1dps,296,impact_beliefs,Donation,1623158728,23,0,0
3gnqpasm,94,plbl1dps,309,impact_beliefs,Donation,1623158734,24,0,0
3gnqpasm,94,plbl1dps,322,impact_beliefs,Donation,1623158740,25,0,0
3gnqpasm,94,plbl1dps,335,impact_beliefs,Donation,1623158744,26,0,0
3gnqpasm,94,plbl1dps,348,impact_beliefs,Donation,1623158747,27,0,0
3gnqpasm,94,plbl1dps,361,impact_beliefs,Donation,1623158750,28,0,0
3gnqpasm,94,plbl1dps,374,impact_beliefs,Donation,1623158753,29,0,0
3gnqpasm,93,s8ucd7lo,743,carbon_footprint,Mobility,1623158764,1,0,0
3gnqpasm,91,17p4vgre,744,carbon_footprint,Food,1623158765,1,0,0
3gnqpasm,94,plbl1dps,380,impact_beliefs,Instructions,1623158779,30,0,0
3gnqpasm,91,17p4vgre,745,carbon_footprint,Miscellaneous,1623158788,1,0,0
3gnqpasm,62,ki3f14ln,16,impact_beliefs,Instructions,1623158789,2,0,0
3gnqpasm,94,plbl1dps,386,impact_beliefs,Belief,1623158806,30,0,0
3gnqpasm,62,ki3f14ln,18,impact_beliefs,TrialBelief1,1623158817,2,1,0
3gnqpasm,91,17p4vgre,746,carbon_footprint,Results,1623158818,1,0,0
3gnqpasm,93,s8ucd7lo,744,carbon_footprint,Food,1623158824,1,0,0
3gnqpasm,94,plbl1dps,399,impact_beliefs,Belief,1623158831,31,0,0
3gnqpasm,93,s8ucd7lo,745,carbon_footprint,Miscellaneous,1623158840,1,0,0
3gnqpasm,62,ki3f14ln,19,impact_beliefs,TrialBelief2,1623158845,2,1,0
3gnqpasm,93,s8ucd7lo,746,carbon_footprint,Results,1623158854,1,0,0
3gnqpasm,94,plbl1dps,412,impact_beliefs,Belief,1623158857,32,0,0
3gnqpasm,94,plbl1dps,425,impact_beliefs,Belief,1623158882,33,0,0
3gnqpasm,94,plbl1dps,438,impact_beliefs,Belief,1623158907,34,0,0
3gnqpasm,94,plbl1dps,451,impact_beliefs,Belief,1623158932,35,0,0
3gnqpasm,94,plbl1dps,464,impact_beliefs,Belief,1623158958,36,0,0
3gnqpasm,94,plbl1dps,477,impact_beliefs,Belief,1623158983,37,0,0
3gnqpasm,94,plbl1dps,490,impact_beliefs,Belief,1623159009,38,0,0
3gnqpasm,94,plbl1dps,503,impact_beliefs,Belief,1623159034,39,0,0
3gnqpasm,94,plbl1dps,516,impact_beliefs,Belief,1623159060,40,0,0
3gnqpasm,94,plbl1dps,529,impact_beliefs,Belief,1623159085,41,0,0
3gnqpasm,94,plbl1dps,542,impact_beliefs,Belief,1623159111,42,0,0
3gnqpasm,94,plbl1dps,555,impact_beliefs,Belief,1623159136,43,0,0
3gnqpasm,94,plbl1dps,562,impact_beliefs,Instructions,1623159156,44,0,0
3gnqpasm,94,plbl1dps,569,impact_beliefs,Donation,1623159164,44,0,0
3gnqpasm,94,plbl1dps,582,impact_beliefs,Donation,1623159168,45,0,0
3gnqpasm,94,plbl1dps,595,impact_beliefs,Donation,1623159172,46,0,0
3gnqpasm,94,plbl1dps,608,impact_beliefs,Donation,1623159175,47,0,0
3gnqpasm,94,plbl1dps,621,impact_beliefs,Donation,1623159180,48,0,0
3gnqpasm,94,plbl1dps,634,impact_beliefs,Donation,1623159183,49,0,0
3gnqpasm,94,plbl1dps,647,impact_beliefs,Donation,1623159186,50,0,0
3gnqpasm,94,plbl1dps,660,impact_beliefs,Donation,1623159190,51,0,0
3gnqpasm,94,plbl1dps,673,impact_beliefs,Donation,1623159193,52,0,0
3gnqpasm,94,plbl1dps,686,impact_beliefs,Donation,1623159196,53,0,0
3gnqpasm,94,plbl1dps,699,impact_beliefs,Donation,1623159199,54,0,0
3gnqpasm,94,plbl1dps,712,impact_beliefs,Donation,1623159203,55,0,0
3gnqpasm,94,plbl1dps,725,impact_beliefs,Donation,1623159206,56,0,0
3gnqpasm,94,plbl1dps,738,impact_beliefs,Donation,1623159209,57,0,0
3gnqpasm,94,plbl1dps,739,impact_beliefs,CarbonBelief,1623159363,57,0,0
3gnqpasm,94,plbl1dps,740,impact_beliefs,CostBelief,1623159430,57,0,0
3gnqpasm,94,plbl1dps,741,impact_beliefs,Questionnaire,1623159491,57,0,0
3gnqpasm,94,plbl1dps,743,carbon_footprint,Mobility,1623159580,1,0,0
3gnqpasm,95,a2gywlkc,3,impact_beliefs,Instructions,1623159609,1,0,0
3gnqpasm,94,plbl1dps,744,carbon_footprint,Food,1623159634,1,0,0
3gnqpasm,94,plbl1dps,745,carbon_footprint,Miscellaneous,1623159663,1,0,0
3gnqpasm,94,plbl1dps,746,carbon_footprint,Results,1623159707,1,0,0
